PlaceId,CityId,PlaceName,Country,Address,Zipcode,Latitude,Longitude,PlaceType,BusyHoursSun,BusyHoursMon,BusyHoursTue,BusyHoursWed,BusyHoursThu,BusyHoursFri,BusyHoursSat,RaceWhite,RaceBlack,RaceAsian,RaceLatino,RaceIndian,GenderMale,GenderFemale,GenderOthers,InterestGay,InterestStraight,InterestBisexual,PriceRange,PhoneNumber,CreatedDate,shortcode,GooglePlaceName,Timewait,Rating,Rating_n,CurrentPopularity,TimeSpent,GoogleMapLocation,FacebookLink,TimeZone,Neighborhood,AverageTimeSpent,BatchName,InstagramHandle,InstagramLocation,new_column
0AAE7930-D2EA-4DB9-717B-08D986707F9F,E775291E-9969-4374-8146-0F33B9F3C2DD,Go Pocha,US,"Go Pocha, 401 Vermont Ave, Los Angeles, CA 90020, United States",90020,34.0669515,-118.2921016,"Korean, Bars","10,23,43,65,80,82,79,70,45,0,0,0,0,0,0,0,0,0,1,3,5,7,10,13","18,25,37,50,59,58,46,29,15,0,0,0,1,2,2,3,4,5,5,5,4,4,3,3","8,20,36,45,43,40,36,22,8,0,0,0,1,1,2,3,4,5,5,4,3,3,5,9","16,25,35,42,44,41,33,23,14,0,0,0,0,1,2,3,4,5,6,6,6,5,6,9","16,27,41,52,56,51,39,25,14,0,0,0,1,2,3,4,5,6,7,6,5,4,3,5","15,34,51,52,46,51,55,37,14,0,0,0,0,0,1,2,2,2,3,3,2,2,3,6","18,41,69,90,96,100,97,74,37,0,0,0,0,1,2,3,5,6,7,6,5,3,3,4",20,20,20,20,20,45,45,10,15,70,15,$,+1 213-381-0088,10/3/2021 18:52,,Go Pocha 401 S Vermont Ave,,4.4,162.0,,,https://www.google.com/maps/place/Go+Pocha/data=!4m2!3m1!1s0x80c2c764c771f425:0xade31406de863234!10m1!1e1,,America/Los_Angeles,Koreatown,,b-03-10-2021-18:49,,2238974,
9086EC4B-5A40-4C74-A2B8-08D986677A2A,E775291E-9969-4374-8146-0F33B9F3C2DD,Vibiana,US,"Vibiana, 214 S Main St, Los Angeles, CA 90012, United States",90012,34.0505778,-118.2446333,Venues & Event Spaces,"83,88,91,95,100,96,80,56,31,0,0,0,0,0,16,20,23,24,23,20,16,12,7,3","0,1,1,1,1,1,1,1,1,0,0,0,0,0,8,10,6,3,4,6,8,8,6,5","4,4,5,6,6,6,5,3,2,0,0,0,0,0,1,1,0,1,3,8,9,6,0,1","1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,2,0,1,1","1,0,1,2,2,1,1,1,1,0,0,0,0,0,6,11,12,9,4,3,7,10,8,3","1,1,1,1,1,1,1,1,1,0,0,0,0,0,20,29,17,15,20,25,25,22,17,12","8,6,4,4,3,2,1,1,1,0,0,0,0,0,22,34,45,55,60,60,58,58,63,72",20,20,20,20,20,45,45,10,15,70,15,$,+1 213-626-1507,10/3/2021 18:43,,Vibiana 214 S Main St,,4.5,162.0,,,https://www.google.com/maps/place/Vibiana/data=!4m2!3m1!1s0x80c2c64904d76893:0x3a1449147de19a49!10m1!1e1,/url?q=http://www.vibiana.com/&sa=U&ved=0ahUKEwjp0YzyqK7zAhX1jOYKHa2SD7cQ61gIFSgQMAA&usg=AOvVaw04JyK7LAqHoRDG1z8WN9WX,America/Los_Angeles,Downtown Los Angeles,,b-03-10-2021-18:29,,2049414668638356,
36F569A6-596A-4638-7C4A-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,Judge Roy Bean's,US,"Judge Roy Bean's, 2780 Tapo Canyon Rd, Simi Valley, CA 93063, United States",93063,34.2857932,-118.7167939,"Dive Bars, Karaoke","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$$,+1 805-526-0806,9/10/2021 8:45,,Judge Roy Beans 2780 Tapo Canyon Rd,,4.0,161.0,,,https://www.google.com/maps/place/Judge+Roy+Bean's/data=!4m2!3m1!1s0x80e829a878f8b1d9:0xa9f7d435305a9d43!10m1!1e1,,America/Los_Angeles,,,b-03-10-2021-00:51,,2811457,
5A2F449D-8E7B-43CD-B05D-08D973BA4451,E775291E-9969-4374-8146-0F33B9F3C2DD,alchemy,US,"alchemy, 24501 Town Center Dr Suite 101, Valencia, CA 91355, United States",91355,34.4180373,-118.562824,"American (New), Burgers, Bars","79,81,80,80,79,75,67,53,37,0,0,0,0,0,0,0,0,0,12,26,46,65,75,73","63,57,56,54,48,43,46,48,43,0,0,0,0,0,0,0,0,0,18,26,37,48,58,64","65,62,56,47,42,42,42,35,21,0,0,0,0,0,0,0,0,0,13,20,28,36,46,52","57,57,54,48,43,42,47,48,37,0,0,0,0,0,0,0,0,0,20,31,42,56,67,74","78,76,74,73,74,74,68,53,35,0,0,0,0,0,0,0,0,0,25,34,43,53,62,68","73,74,73,70,65,58,48,39,28,0,0,0,0,0,0,0,0,0,26,43,63,81,91,91","82,76,82,97,100,84,65,58,50,0,0,0,0,0,0,0,0,0,19,31,42,52,63,73",20,20,20,20,20,45,45,10,15,70,15,$$,+1 661-222-2235,9/9/2021 23:20,,Alchemy 24501 Town Center Dr,,3.8,161.0,,"45, 120",https://www.google.com/maps/place/alchemy/data=!4m2!3m1!1s0x80c28746e08e5a57:0x20b20556d76b4e1d!10m1!1e1,http://www.alchemyvalencia.com/,America/Los_Angeles,Valencia,People typically spend 45 min to 2 hr here,b-03-10-2021-17:55,,25774,
A3E98305-F06B-4915-071E-08D9737F8984,E775291E-9969-4374-8146-0F33B9F3C2DD,Skybar Los Angeles,US,"Skybar Los Angeles, 8440 Sunset Blvd, West Hollywood, CA 90069, United States",90069,34.0946455,-118.374598,Lounges,"51,38,25,18,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,6,29,70,99,100","98,71,27,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,10,14","16,15,11,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,3,3","3,2,1,2,5,11,15,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,13,13","10,7,5,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,9,10","13,19,27,36,40,36,24,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,11,17","21,21,17,12,9,8,8,0,0,0,0,0,0,0,0,0,0,0,1,6,17,33,50,57",20,20,20,20,20,45,45,10,15,70,15,$$$$,+1 323-848-6025,9/9/2021 16:41,,Skybar 8440 Sunset Blvd,,3.7,161.0,,,https://www.google.com/maps/place/Skybar+Los+Angeles/data=!4m2!3m1!1s0x80c2bebe65da5b35:0xf93cf2521006b5b!10m1!1e1,https://www.sbe.com/nightlife/skybar/los-angeles?utm_source=google-gmb&utm_medium=organic&utm_campaign=gmb,America/Los_Angeles,Sunset Strip,,b-03-10-2021-18:12,,212999109,
597ED5D5-9B6B-4194-195F-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,Nightshade,US,"Nightshade, 923 E 3rd St #109, Los Angeles, CA 90013, United States",90013,34.0461154,-118.2331879,"Cocktail Bars, Asian Fusion, Szechuan","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 213-626-8888,9/20/2021 15:22,,Nightshade 923 E 3rd St,,4.6,160.0,,,https://www.google.com/maps/place/Nightshade/data=!4m2!3m1!1s0x80c2c63ec69d6115:0x1bf821076cfc22d3!10m1!1e1,http://nightshade.la/,America/Los_Angeles,Arts District,,b-20-09-2021-14:46,,106062834213836,
29B11D49-45EF-4F76-7B53-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,Unwind,US,"Unwind, 19100 Ventura Blvd suite n, Tarzana, CA 91356, United States",91356,34.1721603,-118.5488912,"Wine Bars, Tapas/Small Plates, Spanish","39,40,72,98,94,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18","22,24,24,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28","37,43,39,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43","60,82,93,81,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27","50,79,100,97,71,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20",20,20,20,20,20,45,45,10,15,70,15,$$,+1 818-600-8784,9/10/2021 3:42,,Unwind 19100 Ventura Blvd,,4.5,158.0,,"60, 120",https://www.google.com/maps/place/Unwind/data=!4m2!3m1!1s0x80c29913bd049523:0xaeff6f5dfe1627a3!10m1!1e1,/url?q=http://unwind-restaurant.com/&sa=U&ved=0ahUKEwikg9i_u67zAhX0_XMBHeq0AT4Q61gIFigQMAA&usg=AOvVaw2iH6VBdyIBa08f41BucdnA,America/Los_Angeles,Tarzana,People typically spend 1-2 hours here,b-03-10-2021-20:04,,104942080956167,
928DB46C-C83E-4AB7-7B9F-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,The Speak Easy,US,"The Speak Easy, 1326 Pico Blvd, Santa Monica, CA 90405, United States",90405,34.0153575,-118.4765993,"Karaoke, American (Traditional), Cocktail Bars","40,35,38,42,40,28,14,4,1,0,0,0,0,0,0,0,0,1,4,15,30,40,40,36","36,40,45,42,35,23,14,7,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,4,5,7,9,14,21","29,38,42,40,35,26,18,12,7,0,0,0,0,0,0,0,0,4,2,2,8,25,52,76","81,67,56,57,57,43,22,7,1,0,0,0,0,0,0,0,0,4,4,5,8,15,23,32","33,28,22,50,100,59,7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,8,21","45,71,83,69,40,18,5,1,1,0,0,0,0,0,0,0,0,1,4,12,25,40,49,49",20,20,20,20,20,45,45,10,15,70,15,$,+1 310-450-4989,9/10/2021 5:06,,The Speak Easy 1326 Pico Blvd,,4.3,158.0,,"20, 90",https://www.google.com/maps/place/The+Speak+Easy/data=!4m2!3m1!1s0x80c2bb2f40b1a713:0x4d096d29b74265b9!10m1!1e1,,America/Los_Angeles,Sunset Park,People typically spend 20 min to 1.5 hr here,b-03-10-2021-19:02,,234533110331002,
98CE88FB-9916-463F-7BA8-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,The Tap Room,US,"The Tap Room, 1401 S Oak Knoll Ave, Pasadena, CA 91106, United States",91106,34.120372,-118.133023,Lounges,"82,100,99,97,91,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5","16,21,19,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8","11,12,13,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11","22,30,33,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7","20,37,49,53,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45",20,20,20,20,20,45,45,10,15,70,15,$,+1 626-568-3900,9/10/2021 5:22,,The Tap Room 1401 S Oak Knoll Ave,,4.6,157.0,,"60, 150",https://www.google.com/maps/place/The+Tap+Room/data=!4m2!3m1!1s0x80c2c4be6ff6e3c3:0x3cf785b162983440!10m1!1e1,/url?q=http://langhamtaproom.com/&sa=U&ved=0ahUKEwikkpS8r67zAhX1jdgFHYyYD-QQ61gIFSgQMAA&usg=AOvVaw2B9AmxpNc1LDkPuCzq_Ciy,America/Los_Angeles,,People typically spend 1-2.5 hours here,b-03-10-2021-19:02,,2799008,
9B329627-AE56-42EB-7035-08D97C14A8A6,E775291E-9969-4374-8146-0F33B9F3C2DD,Mezcalero,US,"Mezcalero, 525 E Broadway, Long Beach, CA 90802, United States",90802,33.7695408,-118.1854285,"Cocktail Bars, Lounges","24,32,38,42,51,76,100,91,54,0,0,0,0,0,0,0,0,0,0,0,5,8,11,13","13,11,12,21,38,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,12,16,24,38,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","6,10,15,23,29,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","11,17,14,17,25,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","14,16,17,22,32,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","7,17,33,50,63,72,76,66,43,0,0,0,0,0,0,0,0,0,0,0,7,8,11,16",20,20,20,20,20,45,45,10,15,70,15,$,+1 562-612-4951,9/20/2021 14:27,,Mezcalero Long Beach 525 E Broadway,,4.5,157.0,,"60, 150",https://www.google.com/maps/place/Mezcalero/data=!4m2!3m1!1s0x80dd313e807bfb59:0xe8d5c515837f35f2!10m1!1e1,http://mezcalerolbc.com/,America/Los_Angeles,Downtown,People typically spend 1-2.5 hours here,b-03-10-2021-18:12,,1710079885911058,
09ED4581-5A0E-4A71-8ECF-08D975E6AF87,E775291E-9969-4374-8146-0F33B9F3C2DD,Carnival Karaoke,US,"Carnival Karaoke, 17617 Sherman Way, Van Nuys, CA 91406, United States",91406,34.2014891,-118.5165938,Karaoke,"23,39,51,64,79,90,87,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9","16,24,32,37,39,36,29,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,7,15,20,22,27,30,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,7,14,23,28,27,22,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,8,11,16,23,26,24,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,6,12,22,35,45,44,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5","10,20,37,62,86,100,97,79,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11",20,20,20,20,20,45,45,10,15,70,15,$,+1 818-342-5891,9/12/2021 17:46,,Carnival Karaoke 17617 Sherman Way,,4.5,157.0,,"90, 210",https://www.google.com/maps/place/Carnival+Karaoke/data=!4m2!3m1!1s0x80c2998974e12911:0xc8696739023ae943!10m1!1e1,/url?q=https://m.facebook.com/CarnivalKaraoke/&sa=U&ved=0ahUKEwjR0uSwoa7zAhVV83MBHUJ8D8UQ61gIFigQMAA&usg=AOvVaw1TK11Cq0dK0j6PX1DP9rCZ,America/Los_Angeles,Van Nuys,People typically spend 1.5-3.5 hours here,b-03-10-2021-18:08,,236820561,
2C17A2C7-BBE7-4A64-7B64-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,Mejico Grill & Tequila Lounge,US,"Mejico Grill & Tequila Lounge, 29008 Agoura Rd, Agoura Hills, CA 91301, United States",91301,34.1432174,-118.7570332,"Dance Clubs, Mexican, Cocktail Bars","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 818-865-3700,9/10/2021 4:16,,Mejico Grill & Tequila Lounge 29008 Agoura Rd,,4.5,157.0,,,https://www.google.com/maps/place/Mejico+Grill+%26+Tequila+Lounge/data=!4m2!3m1!1s0x80e8278ccb11c375:0x6447aae0cef6bc85!10m1!1e1,,America/Los_Angeles,,,b-03-10-2021-00:51,,452709211882997,
D536F6FD-65CA-4E0B-86E6-08D973BAFBD3,E775291E-9969-4374-8146-0F33B9F3C2DD,The Slipper Clutch,US,"The Slipper Clutch, 351 S Broadway, Los Angeles, CA 90013, United States",90013,34.0499743,-118.249396,"Cocktail Bars, Arcades","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$$,+1 213-201-3838,9/9/2021 23:25,,The Slipper Clutch 351 S Broadway,,4.6,157.0,,,https://www.google.com/maps/place/The+Slipper+Clutch/data=!4m2!3m1!1s0x80c2c64b98a2b5b7:0xdedeb426ccbdbb06!10m1!1e1,http://theslipperclutch.com/,America/Los_Angeles,Historic Core,,b-03-10-2021-19:02,,225616107915038,
21DAB8A9-A7D9-438B-A1C7-08D986677A2A,E775291E-9969-4374-8146-0F33B9F3C2DD,B.B. Saara,US,"B.B. Saara, 15928 Ventura Blvd, Encino, CA 91436, United States",91436,34.1554336,-118.4802556,"Hookah Bars, Pizza, Middle Eastern","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$$,+1 818-789-3778,10/3/2021 17:48,,B B Saara 15928 Ventura Blvd,,3.6,156.0,,,https://www.google.com/maps/place/B.B.+Saara/data=!4m2!3m1!1s0x80c2978c75b34f4b:0x87ee36fc48e2f6fb!10m1!1e1,/url?q=https://themenustar.com/webspace/menus.php%3Fcode%3Dbbsaaraencino.com%23!&sa=U&ved=0ahUKEwiD6M_fnK7zAhXo63MBHXPMALoQ61gIFigQMAA&usg=AOvVaw2rQ6NQkE3xXJR3kJ6ZITrM,America/Los_Angeles,Encino,,b-03-10-2021-17:48,,412814993,
C16006FE-4572-49B1-A244-08D986677A2A,E775291E-9969-4374-8146-0F33B9F3C2DD,Energy Karaoke,US,"Energy Karaoke, 33 Valley Blvd #210, Alhambra, CA 91801, United States",91801,34.0788579,-118.1228583,"Karaoke, Music Venues","11,35,75,100,81,41,14,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,6,13","21,33,45,46,33,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10","16,18,60,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12","30,25,30,33,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2","4,10,48,55,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2","3,6,26,46,24,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6","9,15,37,67,50,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3",20,20,20,20,20,45,45,10,15,70,15,$,+1 626-570-8118,10/3/2021 18:09,,Energy Karaoke 33 E Valley Blvd,,3.9,156.0,,"25, 25",https://www.google.com/maps/place/Energy+Karaoke/data=!4m2!3m1!1s0x80c2c5379471fd0b:0xd0723762f8bf52a5!10m1!1e1,https://energykaraokeus.com/,America/Los_Angeles,,People typically spend 25 min here,b-03-10-2021-18:08,,603001303,
9F42447D-AE3D-44F6-7183-08D986707F9F,E775291E-9969-4374-8146-0F33B9F3C2DD,Rack & Cue Billiards,US,"Rack & Cue Billiards, 7520 Katella Ave, Stanton, CA 90680, United States",90680,33.8023953,-118.0009735,"Pool Halls, Sports Bars","0,17,28,48,72,91,98,97,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,13,23,35,48,56,56,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,31,49,59,67,71,65,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,36,56,72,78,71,64,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,20,29,42,53,57,59,63,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,23,34,48,60,61,54,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,25,32,49,77,99,100,88,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 714-895-1212,10/3/2021 18:54,,Rack and Cue Billiards 7520 Katella Ave,,4.8,156.0,,,https://www.google.com/maps/place/Rack+%26+Cue+Billiards/data=!4m2!3m1!1s0x80dd29212c729ad9:0xa4ab471b0ddffed5!10m1!1e1,/url?q=https://rackncuebilliardstanton.com/&sa=U&ved=0ahUKEwiE5r6wq67zAhUzIbcAHeiAD_MQ61gIFigRMAA&usg=AOvVaw3LT573fim4PKUyd0InuI6T,America/Los_Angeles,,,b-03-10-2021-18:49,,357121387570,
F6EC1681-5C20-4AF2-7193-08D986707F9F,E775291E-9969-4374-8146-0F33B9F3C2DD,Bunker21,US,"Bunker21, 17631 Pioneer Blvd, Artesia, CA 90701, United States",90701,33.870356,-118.082961,"Korean, Gastropubs, Chicken Wings","51,78,100,87,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,23,28,29,38","56,68,64,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,23,22,18,17","23,36,45,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12","36,53,66,75,41,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,24,14,12,23","40,54,57,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,21,22,21","28,54,85,80,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,13,17,25","45,73,95,87,49,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,26,31,34,38",20,20,20,20,20,45,45,10,15,70,15,$$,+1 562-219-5564,10/3/2021 18:57,,Bunker21 17631 Pioneer Blvd,,4.7,155.0,,"15, 90",https://www.google.com/maps/place/Bunker21/data=!4m2!3m1!1s0x80dd2d0e75bea6c1:0x5c39e9816de828ad!10m1!1e1,/url?q=http://bunker21.square.site/&sa=U&ved=0ahUKEwir6f-SrK7zAhVTjuYKHejkAK8Q61gIFigQMAA&usg=AOvVaw3oSLBbt-h3rQHeDXDwvuSQ,America/Los_Angeles,,People typically spend 15 min to 1.5 hr here,b-03-10-2021-18:49,,522104618201080,
5B0F420F-94CA-4CC5-1243-08D986544582,E775291E-9969-4374-8146-0F33B9F3C2DD,Mike's Smoke Shop & Vapor Bar,US,"Mike's Smoke Shop & Vapor Bar, 6618 Hollywood Blvd, Los Angeles, CA 90028, United States",90028,34.1014419,-118.3338533,Tobacco Shops,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 323-461-8508,10/3/2021 15:55,,Mikes Smoke Shop 6618 Hollywood Blvd,,4.3,154.0,,"15, 15",https://www.google.com/maps/place/Mike's+Smoke+Shop+%26+Vapor+Bar/data=!4m2!3m1!1s0x80c2bf3b56961729:0x60c5547cf66d21c7!10m1!1e1,/url?q=http://www.smokewithmike.com/&sa=U&ved=0ahUKEwjX992zg67zAhVSILcAHZrHBJsQ61gIFSgQMAA&usg=AOvVaw3JYYT35mB2ZK9R865SXIxo,America/Los_Angeles,Hollywood,People typically spend 15 min here,b-03-10-2021-15:50,,351411806,
